Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AMZN,AMZN,AMZN,AMZN,AMZN,,,
2021-12-17,2021,12,17,Friday,50,2021-50,167.71,170.9,165.61,170.02,85542000,0.00678920370502567,172.1314285714286,172.31960000000004
2021-12-20,2021,12,20,Monday,51,2021-51,166.85,167.87,165.6,167.08,57372000,-0.017283556389377508,171.5407142857143,172.37260000000003
2021-12-21,2021,12,21,Tuesday,51,2021-51,167.85,170.72,165.65,170.42,55956000,0.019978649621920752,171.41428571428574,172.53460000000004
2021-12-22,2021,12,22,Wednesday,51,2021-51,169.27,172.05,168.5,171.04,55036000,0.0036381058820253998,171.35500000000002,172.708
2021-12-23,2021,12,23,Thursday,51,2021-51,170.43,171.98,170.15,171.07,36788000,0.0001841364158221559,171.46785714285713,172.8452
2021-12-27,2021,12,27,Monday,52,2021-52,171.04,172.94,169.22,169.67,58688000,-0.008178022851368039,171.34642857142856,172.9388
2021-12-28,2021,12,28,Tuesday,52,2021-52,170.18,172.18,169.14,170.66,54638000,0.005843719029521299,170.95357142857142,172.94299999999998
2021-12-29,2021,12,29,Wednesday,52,2021-52,170.84,171.21,168.6,169.2,35754000,-0.0085549217086347,170.45642857142857,172.8802
2021-12-30,2021,12,30,Thursday,52,2021-52,169.7,170.89,168.52,168.64,37584000,-0.0032890070546229833,170.0614285714286,172.80879999999996
2021-12-31,2021,12,31,Friday,52,2021-52,168.96,169.35,166.56,166.72,47830000,-0.011429400216389607,169.6692857142857,172.7282
2022-01-03,2022,1,3,Monday,01,2022-01,167.55,170.7,166.16,170.4,63520000,0.022118320898886212,169.72857142857143,172.7012
2022-01-04,2022,1,4,Tuesday,01,2022-01,170.44,171.4,166.35,167.52,70726000,-0.016915587005979504,169.61642857142854,172.716
2022-01-05,2022,1,5,Wednesday,01,2022-01,166.88,167.13,164.36,164.36,64302000,-0.018893091563845,168.97642857142858,172.6828
2022-01-06,2022,1,6,Thursday,01,2022-01,163.45,164.8,161.94,163.25,51958000,-0.006710981961323137,168.57500000000002,172.5718
2022-01-07,2022,1,7,Friday,01,2022-01,163.84,165.24,162.03,162.55,46606000,-0.004287778294336242,168.04142857142855,172.43040000000002
2022-01-10,2022,1,10,Monday,02,2022-02,160.59,161.66,156.3,161.49,87798000,-0.006570176170610398,167.64214285714283,172.2136
2022-01-11,2022,1,11,Tuesday,02,2022-02,161.5,166.35,160.7,165.36,62806000,0.024002125643924677,167.28071428571428,172.14839999999995
2022-01-12,2022,1,12,Wednesday,02,2022-02,166.57,166.88,164.42,165.21,50030000,-0.0009373300985386912,166.8642857142857,172.1344
2022-01-13,2022,1,13,Thursday,02,2022-02,165.25,166.22,161.09,161.21,52188000,-0.024169655027437842,166.16000000000003,172.04579999999999
2022-01-14,2022,1,14,Friday,02,2022-02,160.15,162.25,159.8,162.14,45974000,0.005731487003565627,165.62214285714285,171.9046
2022-01-18,2022,1,18,Tuesday,03,2022-03,159.1,159.73,157.66,158.92,67292000,-0.019862738846190164,164.78357142857143,171.60600000000002
2022-01-19,2022,1,19,Wednesday,03,2022-03,158.76,159.25,156.25,156.3,53242000,-0.016477101806013472,163.86214285714283,171.213
2022-01-20,2022,1,20,Thursday,03,2022-03,156.77,158.0,151.35,151.67,71974000,-0.02963230963415675,162.65,170.75740000000002
2022-01-21,2022,1,21,Friday,03,2022-03,149.95,150.9,142.07,142.64,163972000,-0.05950180896147472,160.93000000000004,170.034
2022-01-24,2022,1,24,Monday,04,2022-04,139.0,144.95,135.35,144.54,155624000,0.01332698348311534,159.08285714285716,169.44279999999998
2022-01-25,2022,1,25,Tuesday,04,2022-04,142.24,143.6,138.15,139.99,90824000,-0.031533745543573244,157.11642857142857,168.77020000000002
2022-01-26,2022,1,26,Wednesday,04,2022-04,144.75,145.18,137.32,138.87,95602000,-0.007954330670553511,155.29571428571427,168.0224
2022-01-27,2022,1,27,Thursday,04,2022-04,140.8,144.24,139.35,139.64,77516000,0.005508645722495764,153.60928571428573,167.2696
2022-01-28,2022,1,28,Friday,04,2022-04,140.86,144.0,137.93,143.98,74392000,0.031084056738273746,152.28285714285715,166.6084
2022-01-31,2022,1,31,Monday,05,2022-05,144.75,150.36,144.3,149.57,78308000,0.03886361030218932,151.43142857142857,166.05079999999998
2022-02-01,2022,2,1,Tuesday,05,2022-05,150.0,151.71,147.63,151.19,59220000,0.010830762802234384,150.4192857142857,165.3786
2022-02-02,2022,2,2,Wednesday,05,2022-05,155.05,155.07,148.86,150.61,87330000,-0.0038427158906232384,149.37642857142856,164.7142
2022-02-03,2022,2,3,Thursday,05,2022-05,141.74,144.25,138.33,138.85,225532000,-0.0781276325178123,147.7792857142857,163.9186
2022-02-04,2022,2,4,Friday,05,2022-05,155.61,161.2,150.61,157.64,253456000,0.13535901735711864,147.45785714285714,163.4914
2022-02-07,2022,2,7,Monday,06,2022-06,158.52,162.69,157.25,157.94,102624000,0.0018777353189827206,147.38785714285714,163.0698
2022-02-08,2022,2,8,Tuesday,06,2022-06,156.75,161.79,155.55,161.41,76040000,0.022021627828944013,147.75285714285715,162.7934
2022-02-09,2022,2,9,Wednesday,06,2022-06,162.87,163.83,160.25,161.19,68786000,-0.0013877341505965646,148.43285714285713,162.4556
2022-02-10,2022,2,10,Thursday,06,2022-06,158.35,160.72,157.75,159.0,68268000,-0.013561706274733853,149.60142857142858,162.1286
2022-02-11,2022,2,11,Friday,06,2022-06,158.13,159.0,152.73,153.29,77100000,-0.03591110674363196,150.22642857142858,161.75060000000002
2022-02-14,2022,2,14,Monday,07,2022-07,151.75,158.45,151.65,155.17,83230000,0.012221683270054351,151.31071428571428,161.4166
2022-02-15,2022,2,15,Tuesday,07,2022-07,157.61,158.01,154.64,156.51,56440000,0.008658352201907249,152.57071428571427,161.15699999999998
2022-02-16,2022,2,16,Wednesday,07,2022-07,155.79,158.83,154.73,158.1,52704000,0.010159039538768955,153.8892857142857,160.8916
2022-02-17,2022,2,17,Thursday,07,2022-07,158.15,160.35,154.5,154.65,64032000,-0.021808901106176726,154.65142857142857,160.4614
2022-02-18,2022,2,18,Friday,07,2022-07,155.5,155.5,150.89,152.6,63604000,-0.013261957754408193,154.86785714285716,159.99020000000002
2022-02-22,2022,2,22,Tuesday,08,2022-08,150.48,152.98,148.49,150.2,66128000,-0.015753494788264932,154.79714285714286,159.5108
2022-02-23,2022,2,23,Wednesday,08,2022-08,151.65,151.76,144.65,144.83,64244000,-0.03575624663287669,154.38428571428568,158.9632
2022-02-24,2022,2,24,Thursday,08,2022-08,139.84,151.75,139.5,151.36,100786000,0.04509522427819257,155.27785714285713,158.59900000000002
2022-02-25,2022,2,25,Friday,08,2022-08,150.55,153.99,149.21,153.79,62396000,0.01605793012842116,155.00285714285715,158.293
2022-02-28,2022,2,28,Monday,09,2022-09,152.43,154.45,150.85,153.56,57684000,-0.0014662630028149382,154.69,157.8978
2022-03-01,2022,3,1,Tuesday,09,2022-09,152.73,154.1,149.98,151.14,44874000,-0.015765550251120253,153.95642857142857,157.54319999999998
2022-03-02,2022,3,2,Wednesday,09,2022-09,150.85,153.0,148.75,152.05,47334000,0.0060241839623909055,153.30357142857142,157.18380000000002
2022-03-03,2022,3,3,Thursday,09,2022-09,153.53,153.93,146.86,147.9,65198000,-0.027319556126581324,152.51071428571427,156.80020000000002
2022-03-04,2022,3,4,Friday,09,2022-09,147.16,147.85,143.81,145.64,60934000,-0.0152637929917393,151.96428571428572,156.30460000000002
2022-03-07,2022,3,7,Monday,10,2022-10,145.44,146.09,137.42,137.45,86934000,-0.05622045424233624,150.69857142857146,155.6328
2022-03-08,2022,3,8,Tuesday,10,2022-10,136.68,140.7,133.57,136.01,91662000,-0.010465446730283379,149.23428571428573,154.9316
2022-03-09,2022,3,9,Wednesday,10,2022-10,139.5,140.25,136.83,139.28,82656000,0.024001199930983708,147.89000000000001,154.3238
2022-03-10,2022,3,10,Thursday,10,2022-10,145.68,148.67,143.98,146.82,135062000,0.05412515560997311,147.3307142857143,153.84699999999998
2022-03-11,2022,3,11,Friday,10,2022-10,149.57,149.68,145.37,145.52,68900000,-0.008806846762653975,146.825,153.3734
2022-03-14,2022,3,14,Monday,11,2022-11,145.98,147.45,140.88,141.85,74086000,-0.025229488143872714,146.22857142857143,152.8376
2022-03-15,2022,3,15,Tuesday,11,2022-11,142.85,147.99,142.0,147.37,75584000,0.038867730338306705,146.41,152.4506
2022-03-16,2022,3,16,Wednesday,11,2022-11,148.5,153.15,147.35,153.1,84958000,0.038933563723705156,146.53428571428572,152.1046
2022-03-17,2022,3,17,Thursday,11,2022-11,152.64,157.5,152.14,157.24,72934000,0.027007748989816838,146.7807142857143,151.899
2022-03-18,2022,3,18,Friday,11,2022-11,156.81,161.59,156.01,161.25,102962000,0.025512151358369817,147.32999999999998,151.8368
2022-03-21,2022,3,21,Monday,12,2022-12,161.12,163.08,159.55,161.49,66538000,0.0014945523217748669,148.06928571428574,151.8016
2022-03-22,2022,3,22,Tuesday,12,2022-12,161.81,166.17,161.7,164.89,64086000,0.02103830044237709,148.98642857142858,151.8484
2022-03-23,2022,3,23,Wednesday,12,2022-12,163.71,166.37,162.69,163.41,55812000,-0.008981816492546923,150.09428571428572,151.8868
2022-03-24,2022,3,24,Thursday,12,2022-12,163.75,164.12,160.05,163.65,56798000,0.0014779010051912955,151.38071428571428,151.8526
2022-03-25,2022,3,25,Friday,12,2022-12,164.0,165.37,162.25,164.77,49032000,0.006868294014676479,153.33214285714286,151.8438
2022-03-28,2022,3,28,Monday,13,2022-13,164.98,169.04,164.9,168.99,59854000,0.025592678900108856,155.68785714285715,151.99939999999998
2022-03-29,2022,3,29,Tuesday,13,2022-13,170.38,170.83,167.87,169.32,66154000,0.00192027764251268,157.83357142857145,152.143
2022-03-30,2022,3,30,Wednesday,13,2022-13,168.51,168.95,165.5,166.3,56168000,-0.01780118433038691,159.225,152.2906
2022-03-31,2022,3,31,Thursday,13,2022-13,166.45,166.49,162.95,163.0,59966000,-0.019864567358571672,160.47357142857143,152.4246
2022-04-01,2022,4,1,Friday,13,2022-13,164.15,165.83,162.32,163.56,57090000,0.003450973226124532,162.02428571428572,152.6624
2022-04-04,2022,4,4,Monday,14,2022-14,164.12,168.39,163.21,168.35,49882000,0.029264484561530857,163.52285714285716,153.1766
2022-04-05,2022,4,5,Tuesday,14,2022-14,167.74,168.11,163.27,164.05,53728000,-0.025492089193307588,164.30500000000004,153.5668
2022-04-06,2022,4,6,Wednesday,14,2022-14,161.65,162.2,157.25,158.76,79056000,-0.032300120131985244,164.41357142857143,153.94219999999999
2022-04-07,2022,4,7,Thursday,14,2022-14,158.4,160.08,154.51,157.78,68136000,-0.0061194323502751224,164.1657142857143,154.3204
2022-04-08,2022,4,8,Friday,14,2022-14,156.75,157.37,154.23,154.46,46002000,-0.021066740550443774,163.66357142857143,154.6168
2022-04-11,2022,4,11,Monday,15,2022-15,152.71,154.14,150.53,151.12,52112000,-0.021613947156313595,162.68,154.7596
2022-04-12,2022,4,12,Tuesday,15,2022-15,153.69,155.1,150.38,150.79,55178000,-0.002213363562407644,161.77857142857144,154.784
2022-04-13,2022,4,13,Wednesday,15,2022-15,150.02,156.02,149.6,155.54,53390000,0.03152445706895657,161.1992857142857,154.871
2022-04-14,2022,4,14,Thursday,15,2022-15,155.39,155.9,151.47,151.71,51598000,-0.024652684274885983,160.26642857142858,154.893
2022-04-18,2022,4,18,Monday,16,2022-16,151.52,154.04,150.25,152.79,46514000,0.007109164667870926,159.10928571428573,155.1718
2022-04-19,2022,4,19,Tuesday,16,2022-16,152.03,158.65,151.55,158.12,54926000,0.03488883060861969,158.30928571428572,155.1814
2022-04-20,2022,4,20,Wednesday,16,2022-16,157.6,157.6,153.6,154.0,59630000,-0.026041044919075107,157.43071428571426,155.1026
2022-04-21,2022,4,21,Thursday,16,2022-16,154.71,156.74,147.59,148.3,63970000,-0.037026427673936824,156.38071428571428,154.84040000000002
2022-04-22,2022,4,22,Friday,16,2022-16,148.25,149.62,143.7,144.35,73078000,-0.026608937569704394,155.00857142857143,154.50359999999998
2022-04-25,2022,4,25,Monday,17,2022-17,144.02,146.22,142.31,146.07,61874000,0.011943186356370372,153.41714285714286,154.245
2022-04-26,2022,4,26,Tuesday,17,2022-17,144.8,144.86,138.93,139.39,77530000,-0.0457507730510871,151.65571428571428,153.96699999999998
2022-04-27,2022,4,27,Wednesday,17,2022-17,140.19,141.95,135.78,138.17,71336000,-0.008781047317448887,150.185,153.62699999999998
2022-04-28,2022,4,28,Thursday,17,2022-17,142.18,145.94,140.3,144.6,117316000,0.04653418536434306,149.2435714285714,153.3888
2022-04-29,2022,4,29,Friday,17,2022-17,129.85,130.76,121.62,124.28,272662000,-0.140494377749234,147.08785714285713,152.7124
2022-05-02,2022,5,2,Monday,18,2022-18,122.4,124.67,118.38,124.5,148788000,0.0017580913238786078,145.18642857142856,152.1094
2022-05-03,2022,5,3,Tuesday,18,2022-18,124.05,126.22,122.82,124.25,79134000,-0.0019799044812061073,143.29071428571427,151.5424
2022-05-04,2022,5,4,Wednesday,18,2022-18,123.6,126.0,119.18,125.93,110746000,0.01348046853293483,141.1757142857143,151.05700000000002
2022-05-05,2022,5,5,Thursday,18,2022-18,123.0,123.5,115.07,116.41,144392000,-0.07561036490424522,138.6542857142857,150.48860000000002
2022-05-06,2022,5,6,Friday,18,2022-18,114.85,119.05,113.08,114.77,124260000,-0.014041240035030156,135.9385714285714,149.7568
2022-05-09,2022,5,9,Monday,19,2022-19,111.31,114.0,107.96,108.79,128124000,-0.05213354825727934,132.41500000000002,148.8568
2022-05-10,2022,5,10,Tuesday,19,2022-19,111.25,112.64,107.17,108.86,105434000,0.0006434445934944133,129.19071428571428,147.96280000000002
2022-05-11,2022,5,11,Wednesday,19,2022-19,108.1,110.16,104.43,105.37,109704000,-0.03203225709010704,126.12428571428572,147.0474
2022-05-12,2022,5,12,Thursday,19,2022-19,102.75,110.78,102.41,106.93,132026000,0.014790404884573283,123.45142857142856,146.145
2022-05-13,2022,5,13,Friday,19,2022-19,109.07,113.18,107.8,113.06,93684000,0.05727556035084924,121.09357142857144,145.44819999999999
2022-05-16,2022,5,16,Monday,20,2022-20,113.1,113.99,110.35,110.81,74566000,-0.01985316173972196,119.05214285714285,144.7516
2022-05-17,2022,5,17,Tuesday,20,2022-20,113.28,115.8,111.28,115.37,76448000,0.04113327357999652,117.42357142857142,144.31
2022-05-18,2022,5,18,Wednesday,20,2022-20,111.44,112.85,106.25,107.11,108380000,-0.07156196640827217,114.74571428571429,143.732
2022-05-19,2022,5,19,Thursday,20,2022-20,106.28,110.03,106.19,107.32,88142000,0.0019278532990965047,113.53428571428572,143.09279999999998
2022-05-20,2022,5,20,Friday,20,2022-20,109.57,109.9,105.01,107.59,99500000,0.0025345295167615856,112.32642857142856,142.3082
2022-05-23,2022,5,23,Monday,21,2022-21,108.46,108.82,103.95,107.56,107798000,-0.0003160506951839226,111.13428571428572,141.549
2022-05-24,2022,5,24,Tuesday,21,2022-21,104.03,105.4,101.26,104.1,102934000,-0.03214110432537598,109.575,140.794
2022-05-25,2022,5,25,Wednesday,21,2022-21,103.66,108.18,103.65,106.78,93120000,0.025696475417555487,108.88714285714286,139.9822
2022-05-26,2022,5,26,Thursday,21,2022-21,107.97,112.67,107.45,111.08,93002000,0.04029499229486544,108.62357142857142,139.1418
2022-05-27,2022,5,27,Friday,21,2022-21,113.55,115.19,112.63,115.15,93660000,0.036632083603781895,109.07785714285714,138.3
2022-05-31,2022,5,31,Tuesday,22,2022-22,116.28,121.99,115.68,120.21,144634000,0.04397010379074828,109.88857142857144,137.4792
2022-06-01,2022,6,1,Wednesday,22,2022-22,122.26,125.18,120.62,121.68,127528000,0.012266042992872705,111.05357142857143,136.683
2022-06-02,2022,6,2,Thursday,22,2022-22,121.68,125.61,120.04,125.51,100560000,0.03145034300738625,112.38071428571429,135.8954
2022-06-03,2022,6,3,Friday,22,2022-22,124.2,124.4,121.05,122.35,97604000,-0.025185068024527135,113.0442857142857,135.0742
2022-06-06,2022,6,6,Monday,23,2022-23,125.25,128.99,123.81,124.79,135269000,0.01994280728922404,114.04285714285713,134.297
2022-06-07,2022,6,7,Tuesday,23,2022-23,122.01,124.1,120.63,123.0,85156700,-0.014344105316090427,114.58785714285715,133.4616
2022-06-08,2022,6,8,Wednesday,23,2022-23,122.61,123.75,120.75,121.18,64926600,-0.014796745486375773,115.59285714285714,132.5054
2022-06-09,2022,6,9,Thursday,23,2022-23,119.99,121.3,116.1,116.15,67029800,-0.04150848957443054,116.22357142857143,131.44199999999998
2022-06-10,2022,6,10,Friday,23,2022-23,113.42,114.5,109.05,109.65,87266000,-0.05596211721574329,116.37071428571429,130.309
2022-06-13,2022,6,13,Monday,24,2022-24,104.19,106.54,101.86,103.67,99277700,-0.05453719355874542,116.09285714285714,129.1224
2022-06-14,2022,6,14,Tuesday,24,2022-24,104.19,104.88,101.43,102.31,69728800,-0.013118555361940287,115.965,127.8974
2022-06-15,2022,6,15,Wednesday,24,2022-24,103.86,109.06,103.53,107.67,85011100,0.052389802934770247,116.02857142857144,126.68379999999999
2022-06-16,2022,6,16,Thursday,24,2022-24,104.47,104.58,102.01,103.66,82186300,-0.037243378610853584,115.49857142857142,125.47599999999998
2022-06-17,2022,6,17,Friday,24,2022-24,102.8,106.98,102.51,106.22,99772100,0.02469609751257895,114.86071428571428,124.4252
2022-06-21,2022,6,21,Tuesday,25,2022-25,108.2,111.63,103.56,108.68,70901200,0.023159471438541024,114.03714285714285,123.44319999999999
2022-06-22,2022,6,22,Wednesday,25,2022-25,107.43,112.13,107.02,108.95,60040100,0.0024843268523027096,113.12785714285714,122.53299999999999
2022-06-23,2022,6,23,Thursday,25,2022-25,110.39,113.0,107.93,112.44,64345300,0.0320330939965241,112.19428571428571,121.75939999999999
2022-06-24,2022,6,24,Friday,25,2022-25,112.38,116.71,111.43,116.46,69867600,0.03575237064906034,111.77357142857143,121.07279999999999
2022-06-27,2022,6,27,Monday,26,2022-26,117.09,117.98,112.7,113.22,62133200,-0.027820692849391482,110.94714285714285,120.2264
2022-06-28,2022,6,28,Tuesday,26,2022-26,113.5,114.85,107.04,107.4,74942900,-0.05140434227234392,109.83285714285715,119.34020000000001
2022-06-29,2022,6,29,Wednesday,26,2022-26,107.38,110.99,106.91,108.92,66375300,0.014152668728781626,108.95714285714287,118.46279999999999
2022-06-30,2022,6,30,Thursday,26,2022-26,108.11,108.18,102.52,106.21,97679400,-0.024880638358707907,108.24714285714286,117.4246
2022-07-01,2022,7,1,Friday,26,2022-26,106.29,109.75,105.85,109.56,73021200,0.03154127203651247,108.24071428571429,116.5358
2022-07-05,2022,7,5,Tuesday,27,2022-27,107.6,114.08,106.32,113.5,76583700,0.035962053023039786,108.94285714285715,115.8398
2022-07-06,2022,7,6,Wednesday,27,2022-27,113.21,115.48,112.01,114.33,66958900,0.007312791463036872,109.80142857142857,115.2394
2022-07-07,2022,7,7,Thursday,27,2022-27,113.85,116.99,113.49,116.33,57872300,0.01749322109655349,110.41999999999999,114.6446
2022-07-08,2022,7,8,Friday,27,2022-27,114.6,116.58,113.69,115.54,45719700,-0.006791033294013538,111.26857142857143,114.16760000000001
2022-07-11,2022,7,11,Monday,28,2022-28,114.08,114.3,110.87,111.75,53487600,-0.03280250030721621,111.66357142857144,113.6392
2022-07-12,2022,7,12,Tuesday,28,2022-28,112.16,113.23,108.34,109.22,54280300,-0.022639810105564928,111.70214285714285,112.9316
2022-07-13,2022,7,13,Wednesday,28,2022-28,107.03,111.78,106.01,110.4,61353800,0.010803884746268588,111.80571428571429,112.654
2022-07-14,2022,7,14,Thursday,28,2022-28,110.24,111.18,107.58,110.63,51163100,0.002083294604712016,111.67642857142857,112.3766
2022-07-15,2022,7,15,Friday,28,2022-28,112.5,115.59,111.59,113.55,84317800,0.02639434033114041,111.46857142857144,112.1626
2022-07-18,2022,7,18,Monday,29,2022-29,115.0,117.24,113.15,113.76,59115400,0.0018493974357440823,111.50714285714287,111.9192
2022-07-19,2022,7,19,Tuesday,29,2022-29,115.7,118.95,114.03,118.21,60990000,0.03911741266419111,112.27928571428572,111.9552
2022-07-20,2022,7,20,Wednesday,29,2022-29,118.62,123.48,118.32,122.77,71268300,0.03857539627705431,113.26857142857143,112.1152
2022-07-21,2022,7,21,Thursday,29,2022-29,123.2,124.85,121.26,124.63,60239900,0.01515028639903937,114.58428571428571,112.432
2022-07-22,2022,7,22,Friday,29,2022-29,125.01,125.5,121.35,122.42,51463800,-0.017732481209791984,115.50285714285714,112.7032
2022-07-25,2022,7,25,Monday,30,2022-30,122.7,123.64,120.03,121.14,50221300,-0.010455798059483823,116.04857142857142,113.0186
2022-07-26,2022,7,26,Tuesday,30,2022-30,115.79,118.15,114.53,114.81,67075100,-0.052253606265046715,116.08285714285715,113.1762
2022-07-27,2022,7,27,Wednesday,30,2022-30,117.31,121.9,117.16,120.97,61582000,0.0536538959419941,116.41428571428573,113.3344
2022-07-28,2022,7,28,Thursday,30,2022-30,121.57,122.84,118.08,122.28,82245500,0.010829110898360028,116.89571428571428,113.56379999999999
2022-07-29,2022,7,29,Friday,30,2022-30,134.9,137.65,132.41,134.95,148892900,0.10361464095050721,118.55285714285712,113.9554
2022-08-01,2022,8,1,Monday,31,2022-31,134.96,138.83,133.51,135.39,76846900,0.0032604850044939404,120.42214285714286,114.521
2022-08-02,2022,8,2,Tuesday,31,2022-31,134.72,137.44,134.09,134.16,61922400,-0.009084834427092181,122.11928571428572,115.05779999999999
2022-08-03,2022,8,3,Wednesday,31,2022-31,136.21,140.49,136.05,139.52,71827800,0.039952299225118226,124.18285714285715,115.69640000000001
2022-08-04,2022,8,4,Thursday,31,2022-31,140.58,143.56,139.55,142.57,70585000,0.021860686341448332,126.25571428571428,116.39659999999999
2022-08-05,2022,8,5,Friday,31,2022-31,140.1,142.86,139.6,140.8,50686900,-0.012414983387324718,128.18714285714285,117.1306
2022-08-08,2022,8,8,Monday,32,2022-32,142.05,144.23,138.29,139.41,52229000,-0.009872154542052702,129.70142857142858,117.7832
2022-08-09,2022,8,9,Tuesday,32,2022-32,138.05,138.95,136.21,137.83,40434700,-0.011333489631663474,130.77714285714285,118.31819999999999
2022-08-10,2022,8,10,Wednesday,32,2022-32,142.9,144.6,141.01,142.69,54773800,0.0352608325167747,132.06714285714287,118.86900000000001
2022-08-11,2022,8,11,Thursday,32,2022-32,143.86,144.49,139.76,140.64,44867300,-0.014366830308238487,133.3685714285714,119.2776
2022-08-12,2022,8,12,Friday,32,2022-32,142.05,143.57,140.12,143.55,47643500,0.020691152408548463,134.96928571428572,119.715
2022-08-15,2022,8,15,Monday,33,2022-33,142.8,143.76,141.49,143.18,39014600,-0.0025775713556979163,136.99571428571429,120.0684
2022-08-16,2022,8,16,Tuesday,33,2022-33,143.91,146.57,142.0,144.78,59102900,0.0111747882760318,138.69642857142858,120.51700000000001
2022-08-17,2022,8,17,Wednesday,33,2022-33,142.69,143.38,140.78,142.1,48149800,-0.01851079360669594,140.11214285714286,120.86319999999999
2022-08-18,2022,8,18,Thursday,33,2022-33,141.32,142.77,140.38,142.3,37458700,0.0014074379989574837,140.63714285714283,121.2492
2022-08-19,2022,8,19,Friday,33,2022-33,140.47,141.11,137.91,138.23,47792800,-0.02860159688639219,140.84,121.59020000000001
2022-08-22,2022,8,22,Monday,34,2022-34,135.72,136.32,132.85,133.22,50461500,-0.036243902638259384,140.77285714285713,121.9316
2022-08-23,2022,8,23,Tuesday,34,2022-34,133.41,134.99,132.95,133.62,36252100,0.003002506326521548,140.35142857142858,122.411
2022-08-24,2022,8,24,Wednesday,34,2022-34,132.75,135.47,132.1,133.8,38627000,0.001347163157822573,139.725,123.01359999999998
2022-08-25,2022,8,25,Thursday,34,2022-34,135.26,137.42,134.28,137.28,37496300,0.026008936084948253,139.47357142857143,123.71300000000001
2022-08-26,2022,8,26,Friday,34,2022-34,136.55,137.83,130.5,130.75,53322700,-0.04756700784791723,138.855,124.17460000000001
2022-08-29,2022,8,29,Monday,35,2022-35,129.9,131.95,128.77,129.79,48101600,-0.007342307563037775,138.28071428571428,124.69720000000001
2022-08-30,2022,8,30,Tuesday,35,2022-35,131.25,132.07,126.85,128.73,49203000,-0.008167020675137082,137.28357142857143,125.1474
2022-08-31,2022,8,31,Wednesday,35,2022-35,129.45,130.59,126.74,126.77,53648700,-0.015225659516225343,136.29285714285714,125.5092
2022-09-01,2022,9,1,Thursday,35,2022-35,126.0,128.02,123.66,127.82,56636100,0.008282741023605045,135.1692857142857,125.8866
2022-09-02,2022,9,2,Friday,35,2022-35,129.5,131.38,126.39,127.51,57429800,-0.002425266463259912,134.05,126.18800000000002
2022-09-06,2022,9,6,Tuesday,36,2022-36,127.92,128.62,124.74,126.11,43888600,-0.010979542799969155,132.71642857142857,126.381
2022-09-07,2022,9,7,Wednesday,36,2022-36,126.12,129.82,125.4,129.48,47900300,0.026722663554652915,131.815,126.70620000000001
2022-09-08,2022,9,8,Thursday,36,2022-36,127.72,130.28,127.1,129.82,43988500,0.0026259778181887405,130.92357142857142,127.15459999999999
2022-09-09,2022,9,9,Friday,36,2022-36,130.91,133.69,130.76,133.27,49387600,0.02657523304266962,130.5692857142857,127.6416
